日期,城市,总订单数,渠道订单数,直客订单数,企业包订单数,周卡订单数,渠道周卡订单数,直客周卡订单数,月卡订单数,渠道月卡订单数,直客月卡订单数,双月卡订单数,渠道双月卡订单数,直客双月卡订单数,季卡订单数,渠道季卡订单数,直客季卡订单数,半年卡订单数,渠道半年卡订单数,直客半年卡订单数,已收租金,已收押金,退款押金,退款租金
2024-12-06,合肥市,27,0,27,0,1,0,1,22,0,22,3,0,3,1,0,1,0,0,0,7663.03,4,19,
2024-12-06,宁波市,120,6,109,5,8,0,8,104,6,98,0,0,0,3,0,3,0,0,0,33773.06,8,56,
2024-12-06,常州市,44,0,44,0,5,0,5,37,0,37,1,0,1,1,0,1,0,0,0,13991,5,26,
2024-12-06,徐州市,10,0,10,0,0,0,0,9,0,9,1,0,1,0,0,0,0,0,0,3481,1,1,
2024-12-06,无锡市,22,0,22,0,1,0,1,21,0,21,0,0,0,0,0,0,0,0,0,6048.02,7,19,
2024-12-06,武汉市,70,0,70,0,10,0,10,56,0,56,0,0,0,4,0,4,0,0,0,19231.03,14,36,
2024-12-06,温州市,19,0,7,12,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2433,2,,
2024-12-06,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2024-12-06,苏州市,24,1,23,0,0,0,0,23,1,22,0,0,0,1,0,1,0,0,0,9594,,,
2024-12-06,金华市,26,0,22,4,3,0,3,15,0,15,0,0,0,4,0,4,0,0,0,7525.01,4,13,
2024-12-07,南京市,39,0,39,0,5,0,5,34,0,34,0,0,0,0,0,0,0,0,0,10812.01,9,11,
2024-12-07,南通市,31,0,30,1,7,0,7,23,0,23,0,0,0,0,0,0,0,0,0,7893.01,5,15,
2024-12-07,合肥市,21,0,21,0,2,0,2,18,0,18,1,0,1,0,0,0,0,0,0,4672.04,2,23,
2024-12-07,宁波市,132,7,115,10,9,1,8,109,6,103,0,0,0,4,0,4,0,0,0,36503.05,7,49,289
2024-12-07,常州市,45,0,45,0,3,0,3,41,0,41,1,0,1,0,0,0,0,0,0,13804.01,2,17,
2024-12-07,徐州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,319,,3,289
2024-12-07,无锡市,29,0,25,4,2,0,2,23,0,23,0,0,0,0,0,0,0,0,0,6101.04,4,15,
2024-12-07,武汉市,54,0,54,0,6,0,6,44,0,44,0,0,0,4,0,4,0,0,0,15295.03,10,28,
2024-12-07,温州市,27,0,3,24,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,859,,,
2024-12-07,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1376,,,
2024-12-07,苏州市,21,0,18,3,0,0,0,16,0,16,0,0,0,2,0,2,0,0,0,8118,,,
2024-12-07,金华市,29,0,26,3,4,0,4,22,0,22,0,0,0,0,0,0,0,0,0,5793.32,6,14,
2024-12-08,南京市,35,0,35,0,3,0,3,29,0,29,2,0,2,1,0,1,0,0,0,11112.01,4,18,
2024-12-08,南通市,38,0,34,4,1,0,1,32,0,32,1,0,1,0,0,0,0,0,0,10941,5,12,
2024-12-08,合肥市,30,0,30,0,2,0,2,28,0,28,0,0,0,0,0,0,0,0,0,6565.05,8,19,
2024-12-08,宁波市,117,6,104,7,13,1,12,90,5,85,1,0,1,6,0,6,0,0,0,33895.04,11,62,
2024-12-08,常州市,51,0,50,1,2,0,2,47,0,47,0,0,0,1,0,1,0,0,0,15610.01,4,33,
2024-12-08,徐州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,319,,4,
2024-12-08,无锡市,24,0,23,1,1,0,1,22,0,22,0,0,0,0,0,0,0,0,0,6395.01,5,10,
2024-12-08,武汉市,71,0,71,0,9,0,9,61,0,61,0,0,0,1,0,1,0,0,0,18861.01,15,36,
2024-12-08,温州市,18,0,5,13,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1577,1,,
2024-12-08,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2024-12-08,苏州市,25,0,23,2,1,0,1,21,0,21,0,0,0,1,0,1,0,0,0,8965,,,
2024-12-08,金华市,24,0,23,1,4,0,4,19,0,19,0,0,0,0,0,0,0,0,0,5151.13,2,10,289
2024-12-09,南京市,42,1,41,0,4,0,4,37,1,36,1,0,1,0,0,0,0,0,0,11663.02,5,10,
2024-12-09,南通市,25,0,20,5,2,0,2,18,0,18,0,0,0,0,0,0,0,0,0,5270.02,6,11,
2024-12-09,合肥市,41,0,41,0,4,0,4,34,0,34,0,0,0,3,0,3,0,0,0,11457.02,7,22,
2024-12-09,宁波市,126,5,111,10,23,0,23,90,4,86,1,1,0,2,0,2,0,0,0,30989.08,10,63,
2024-12-09,常州市,54,0,53,1,9,0,9,44,0,44,0,0,0,0,0,0,0,0,0,14319.02,5,21,289
2024-12-09,徐州市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2444,2,5,
2024-12-09,无锡市,38,0,38,0,1,0,1,37,0,37,0,0,0,0,0,0,0,0,0,11168,6,21,
2024-12-09,武汉市,63,0,63,0,13,0,13,46,0,46,1,0,1,3,0,3,0,0,0,15893.04,6,47,279
2024-12-09,温州市,33,1,5,27,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,2024,,,
2024-12-09,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1433,,,
2024-12-09,苏州市,30,0,26,4,0,0,0,23,0,23,0,0,0,3,0,3,0,0,0,11808,,,
2024-12-09,金华市,19,0,15,4,2,0,2,12,0,12,0,0,0,1,0,1,0,0,0,4325.01,6,11,259
2024-12-10,南京市,37,0,37,0,2,0,2,35,0,35,0,0,0,0,0,0,0,0,0,10444.02,7,12,
2024-12-10,南通市,29,0,29,0,5,0,5,23,0,23,1,0,1,0,0,0,0,0,0,8153.01,2,8,
2024-12-10,合肥市,20,0,20,0,1,0,1,19,0,19,0,0,0,0,0,0,0,0,0,4116.04,2,13,
2024-12-10,宁波市,106,6,93,7,12,0,12,84,6,78,0,0,0,3,0,3,0,0,0,28945.04,4,45,
2024-12-10,常州市,56,2,51,3,6,0,6,46,2,44,1,0,1,0,0,0,0,0,0,15745.01,2,33,
2024-12-10,徐州市,6,0,6,0,0,0,0,5,0,5,1,0,1,0,0,0,0,0,0,2095,2,4,
2024-12-10,无锡市,31,0,29,2,2,0,2,27,0,27,0,0,0,0,0,0,0,0,0,8411,3,19,
2024-12-10,武汉市,67,0,67,0,9,0,9,55,0,55,1,0,1,2,0,2,0,0,0,18394.02,15,36,279
2024-12-10,温州市,27,0,10,17,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3322,1,,
2024-12-10,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1256,,,
2024-12-10,苏州市,34,0,33,1,0,0,0,29,0,29,0,0,0,3,0,3,1,0,1,16236,1,,
2024-12-10,金华市,27,0,25,2,3,0,3,22,0,22,0,0,0,0,0,0,0,0,0,6948.01,7,11,309
2024-12-11,南京市,32,0,32,0,4,0,4,27,0,27,1,0,1,0,0,0,0,0,0,8561.04,4,9,289
2024-12-11,南通市,28,0,26,2,2,0,2,24,0,24,0,0,0,0,0,0,0,0,0,7701.01,2,9,
2024-12-11,合肥市,41,0,41,0,3,0,3,33,0,33,5,0,5,0,0,0,0,0,0,9956.08,10,19,
2024-12-11,宁波市,115,4,102,9,16,1,15,86,3,83,0,0,0,4,0,4,0,0,0,30347.05,6,41,
2024-12-11,常州市,56,0,52,4,8,0,8,43,0,43,1,0,1,0,0,0,0,0,0,14887.01,4,23,
2024-12-11,徐州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1906,1,5,
2024-12-11,无锡市,45,0,45,0,3,0,3,42,0,42,0,0,0,0,0,0,0,0,0,12989,7,23,
2024-12-11,武汉市,77,0,77,0,9,0,9,64,0,64,0,0,0,4,0,4,0,0,0,22163,10,37,
2024-12-11,温州市,31,0,6,25,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1994,2,,
2024-12-11,芜湖市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2383,2,,
2024-12-11,苏州市,29,0,29,0,0,0,0,26,0,26,1,0,1,2,0,2,0,0,0,12546,,,
2024-12-11,金华市,20,0,19,1,5,0,5,13,0,13,0,0,0,1,0,1,0,0,0,5170,3,7,
2024-12-12,南京市,31,0,31,0,6,0,6,25,0,25,0,0,0,0,0,0,0,0,0,7980.01,6,14,102
2024-12-12,南通市,29,0,29,0,3,0,3,26,0,26,0,0,0,0,0,0,0,0,0,8401,5,10,
2024-12-12,合肥市,45,0,45,0,3,0,3,37,0,37,4,0,4,1,0,1,0,0,0,12316.03,12,27,
2024-12-12,宁波市,138,6,127,5,18,0,18,109,6,103,0,0,0,6,0,6,0,0,0,38643.09,11,56,239
2024-12-12,常州市,54,0,53,1,2,0,2,51,0,51,0,0,0,0,0,0,0,0,0,16431,1,15,
2024-12-12,徐州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,598,,3,
2024-12-12,无锡市,46,0,46,0,6,0,6,39,0,39,1,0,1,0,0,0,0,0,0,12896.01,5,27,289
2024-12-12,武汉市,69,0,69,0,9,0,9,58,0,58,0,0,0,2,0,2,0,0,0,18611.02,17,25,
2024-12-12,温州市,26,1,8,17,1,0,1,8,1,7,0,0,0,0,0,0,0,0,0,2833,2,,
2024-12-12,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1765,2,,
2024-12-12,苏州市,23,0,22,1,0,0,0,21,0,21,0,0,0,1,0,1,0,0,0,8856,,,
2024-12-12,金华市,23,0,19,4,1,0,1,18,0,18,0,0,0,0,0,0,0,0,0,5322.01,2,15,
2024-12-13,南京市,42,0,42,0,4,0,4,38,0,38,0,0,0,0,0,0,0,0,0,11482.03,2,10,
2024-12-13,南通市,33,0,29,4,5,0,5,23,0,23,0,0,0,1,0,1,0,0,0,8314.02,2,8,
2024-12-13,合肥市,23,0,23,0,1,0,1,22,0,22,0,0,0,0,0,0,0,0,0,4942.05,8,16,
2024-12-13,宁波市,124,12,100,12,10,0,10,98,12,86,0,0,0,4,0,4,0,0,0,32609.06,7,47,1174
2024-12-13,常州市,63,1,55,7,12,0,12,43,1,42,1,0,1,0,0,0,0,0,0,14239.05,5,38,
2024-12-13,徐州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,917,1,2,
2024-12-13,无锡市,37,0,37,0,5,0,5,32,0,32,0,0,0,0,0,0,0,0,0,10114.01,5,9,
2024-12-13,武汉市,73,0,73,0,14,0,14,56,0,56,1,0,1,2,0,2,0,0,0,17860.04,10,31,359
2024-12-13,温州市,29,0,7,22,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2433,5,,
2024-12-13,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1007,1,,
2024-12-13,苏州市,21,0,20,1,0,0,0,19,0,19,1,0,1,0,0,0,0,0,0,7749,1,,
2024-12-13,金华市,20,0,16,4,4,0,4,12,0,12,0,0,0,0,0,0,0,0,0,3905.01,3,7,
2024-12-14,南京市,41,0,41,0,2,0,2,37,0,37,2,0,2,0,0,0,0,0,0,11944.03,2,16,
2024-12-14,南通市,35,0,33,2,5,0,5,28,0,28,0,0,0,0,0,0,0,0,0,8912.02,7,14,105
2024-12-14,合肥市,17,0,17,0,1,0,1,16,0,16,0,0,0,0,0,0,0,0,0,4144.01,4,11,
2024-12-14,宁波市,106,4,93,9,11,1,10,81,3,78,1,0,1,4,0,4,0,0,0,28569.05,8,50,259
2024-12-14,常州市,50,0,50,0,10,0,10,40,0,40,0,0,0,0,0,0,0,0,0,12952.02,5,31,387
2024-12-14,徐州市,2,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,319.01,,1,
2024-12-14,无锡市,33,0,33,0,3,0,3,29,0,29,1,0,1,0,0,0,0,0,0,9743,4,16,
2024-12-14,武汉市,59,0,59,0,8,0,8,49,0,49,0,0,0,2,0,2,0,0,0,16409,10,23,
2024-12-14,温州市,18,0,5,13,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1785,2,,
2024-12-14,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2024-12-14,苏州市,26,0,23,3,0,0,0,20,0,20,0,0,0,3,0,3,0,0,0,10701,,,
2024-12-14,金华市,15,0,13,2,1,0,1,11,0,11,0,0,0,1,0,1,0,0,0,3819.01,7,7,
2024-12-15,南京市,33,0,33,0,4,0,4,29,0,29,0,0,0,0,0,0,0,0,0,9424.01,1,12,
2024-12-15,南通市,31,0,28,3,6,0,6,21,0,21,1,0,1,0,0,0,0,0,0,7878.01,3,11,
2024-12-15,合肥市,30,0,30,0,2,0,2,26,0,26,1,0,1,1,0,1,0,0,0,7824.03,10,19,518
2024-12-15,宁波市,117,1,99,17,14,1,13,81,0,81,0,0,0,5,0,5,0,0,0,28751.06,6,57,289
2024-12-15,常州市,48,0,47,1,4,0,4,42,0,42,1,0,1,0,0,0,0,0,0,13679.02,7,25,
2024-12-15,徐州市,2,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,418,1,2,
2024-12-15,无锡市,37,0,36,1,2,0,2,33,0,33,1,0,1,0,0,0,0,0,0,9999.02,3,17,
2024-12-15,武汉市,74,0,74,0,8,0,8,63,0,63,0,0,0,3,0,3,0,0,0,21054.01,11,29,
2024-12-15,温州市,13,0,6,7,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2104,,,
2024-12-15,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2024-12-15,苏州市,26,0,25,1,0,0,0,23,0,23,1,0,1,1,0,1,0,0,0,10332,,,
2024-12-15,金华市,20,0,19,1,1,0,1,13,0,13,0,0,0,5,0,5,0,0,0,7417.01,3,16,
2024-12-16,南京市,38,0,38,0,5,0,5,30,0,30,3,0,3,0,0,0,0,0,0,10822.03,3,16,
2024-12-16,南通市,38,1,37,0,5,0,5,32,1,31,0,0,0,1,0,1,0,0,0,11117.02,3,17,
2024-12-16,合肥市,36,0,36,0,5,0,5,29,0,29,1,0,1,1,0,1,0,0,0,7034.11,8,22,
2024-12-16,宁波市,123,6,112,5,18,1,17,98,5,93,0,0,0,2,0,2,0,0,0,32816.03,5,68,
2024-12-16,常州市,71,0,70,1,9,0,9,57,0,57,4,0,4,0,0,0,0,0,0,20922.03,3,33,105
2024-12-16,徐州市,5,0,5,0,0,0,0,4,0,4,1,0,1,0,0,0,0,0,0,1974,,2,
2024-12-16,无锡市,32,0,32,0,6,0,6,26,0,26,0,0,0,0,0,0,0,0,0,8141.02,7,23,
2024-12-16,武汉市,87,1,86,0,11,0,11,74,1,73,0,0,0,2,0,2,0,0,0,22546.05,11,31,279
2024-12-16,温州市,23,0,11,12,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3939,3,,
2024-12-16,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2024-12-16,苏州市,25,0,23,2,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,8487,1,,
2024-12-16,金华市,20,0,17,3,1,0,1,16,0,16,0,0,0,0,0,0,0,0,0,4108.03,3,14,
2024-12-17,南京市,31,0,31,0,2,0,2,29,0,29,0,0,0,0,0,0,0,0,0,8162.03,5,7,
2024-12-17,南通市,26,0,25,1,3,0,3,22,0,22,0,0,0,0,0,0,0,0,0,6642.02,,10,
2024-12-17,合肥市,27,0,27,0,0,0,0,23,0,23,2,0,2,2,0,2,0,0,0,7657.04,7,19,
2024-12-17,宁波市,147,10,126,11,21,1,20,111,9,102,0,0,0,4,0,4,0,0,0,37353.07,10,58,
2024-12-17,常州市,66,1,59,6,8,0,8,47,1,46,5,0,5,0,0,0,0,0,0,18609.02,4,31,
2024-12-17,徐州市,2,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,428,,3,
2024-12-17,无锡市,27,1,26,0,2,0,2,25,1,24,0,0,0,0,0,0,0,0,0,7040.03,6,20,
2024-12-17,武汉市,54,0,54,0,7,0,7,44,0,44,2,0,2,1,0,1,0,0,0,14585.03,11,21,279
2024-12-17,温州市,26,0,6,20,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2064,3,,
2024-12-17,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2024-12-17,苏州市,34,0,32,2,0,0,0,28,0,28,0,0,0,4,0,4,0,0,0,14760,2,,
2024-12-17,金华市,11,0,11,0,1,0,1,9,0,9,0,0,0,1,0,1,0,0,0,3134.02,1,12,
2024-12-18,南京市,33,0,33,0,4,0,4,29,0,29,0,0,0,0,0,0,0,0,0,8907.02,2,12,
2024-12-18,南通市,26,0,23,3,2,0,2,20,0,20,1,0,1,0,0,0,0,0,0,6890.01,2,10,
2024-12-18,合肥市,23,0,23,0,2,0,2,21,0,21,0,0,0,0,0,0,0,0,0,4682.05,7,14,
2024-12-18,宁波市,123,5,108,10,10,0,10,99,5,94,0,0,0,4,0,4,0,0,0,31741.08,11,49,
2024-12-18,常州市,66,0,63,3,11,0,11,48,0,48,4,0,4,0,0,0,0,0,0,18419.02,4,31,
2024-12-18,徐州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1834,1,3,
2024-12-18,无锡市,32,0,31,1,3,0,3,27,0,27,1,0,1,0,0,0,0,0,0,9158,6,18,
2024-12-18,武汉市,72,0,72,0,7,0,7,61,0,61,0,0,0,4,0,4,0,0,0,20464.03,8,35,309
2024-12-18,温州市,23,0,7,16,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2433,2,,
2024-12-18,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2024-12-18,苏州市,27,0,26,1,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,9594,1,,
2024-12-18,金华市,15,0,9,6,2,0,2,6,0,6,0,0,0,1,0,1,0,0,0,2631.01,1,11,
2024-12-19,南京市,39,0,39,0,4,0,4,35,0,35,0,0,0,0,0,0,0,0,0,10962.01,2,11,
2024-12-19,南通市,22,1,20,1,3,0,3,18,1,17,0,0,0,0,0,0,0,0,0,5953,1,13,
2024-12-19,合肥市,22,0,22,0,4,0,4,16,0,16,1,0,1,1,0,1,0,0,0,5192.03,4,14,
2024-12-19,宁波市,128,4,116,8,12,0,12,101,4,97,0,0,0,7,0,7,0,0,0,35530.08,10,61,638
2024-12-19,常州市,47,0,45,2,2,0,2,38,0,38,5,0,5,0,0,0,0,0,0,14648.02,1,32,
2024-12-19,徐州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1216,1,2,
2024-12-19,无锡市,29,0,28,1,3,0,3,25,0,25,0,0,0,0,0,0,0,0,0,7721.01,6,20,
2024-12-19,武汉市,83,0,83,0,15,0,15,64,0,64,1,0,1,3,0,3,0,0,0,22216.02,17,35,
2024-12-19,温州市,22,0,8,14,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2772,3,,
2024-12-19,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,1,,
2024-12-19,苏州市,26,1,22,3,0,0,0,23,1,22,0,0,0,0,0,0,0,0,0,8487,,,
2024-12-19,金华市,25,0,24,1,4,0,4,18,0,18,0,0,0,2,0,2,0,0,0,7187.01,6,16,
2024-12-20,南京市,45,0,45,0,8,0,8,36,0,36,1,0,1,0,0,0,0,0,0,12085.04,3,14,
2024-12-20,南通市,31,0,30,1,4,0,4,26,0,26,0,0,0,0,0,0,0,0,0,8194.02,4,11,
2024-12-20,合肥市,31,0,31,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,6440.07,8,15,
2024-12-20,宁波市,145,4,132,9,13,0,13,120,4,116,0,0,0,3,0,3,0,0,0,37875.1,9,53,
2024-12-20,常州市,66,0,65,1,8,0,8,51,0,51,6,0,6,0,0,0,0,0,0,20043.03,6,44,
2024-12-20,徐州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,5,
2024-12-20,无锡市,54,0,53,1,5,0,5,46,0,46,1,0,1,1,0,1,0,0,0,14595.03,7,29,
2024-12-20,武汉市,85,0,85,0,14,0,14,67,0,67,1,0,1,3,0,3,0,0,0,23354.02,13,36,
2024-12-20,温州市,14,0,3,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1047,,,
2024-12-20,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2024-12-20,苏州市,27,0,24,3,0,0,0,23,0,23,0,0,0,1,0,1,0,0,0,9594,1,,
2024-12-20,金华市,15,0,14,1,3,0,3,11,0,11,0,0,0,0,0,0,0,0,0,3337.01,1,14,
2024-12-21,南京市,27,0,26,1,3,0,3,23,0,23,0,0,0,0,0,0,0,0,0,7355.01,4,12,
2024-12-21,南通市,37,0,36,1,3,0,3,32,0,32,0,0,0,1,0,1,0,0,0,10813.01,4,11,
2024-12-21,合肥市,33,0,33,0,2,0,2,28,0,28,0,0,0,3,0,3,0,0,0,9051.04,6,20,
2024-12-21,宁波市,121,6,107,8,12,1,11,99,5,94,0,0,0,2,0,2,0,0,0,33689,11,49,
2024-12-21,常州市,70,1,67,2,3,0,3,52,1,51,13,0,13,0,0,0,0,0,0,24774,5,31,
2024-12-21,徐州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1625,,2,
2024-12-21,无锡市,30,0,30,0,4,0,4,26,0,26,0,0,0,0,0,0,0,0,0,8452,1,18,289
2024-12-21,武汉市,73,0,73,0,6,0,6,67,0,67,0,0,0,0,0,0,0,0,0,19827,14,31,359
2024-12-21,温州市,18,0,6,12,1,0,1,5,0,5,0,0,0,0,0,0,0,0,0,1755,1,,
2024-12-21,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2024-12-21,苏州市,26,0,23,3,1,0,1,19,0,19,1,0,1,2,0,2,0,0,0,10072,1,,
2024-12-21,金华市,13,0,12,1,1,0,1,11,0,11,0,0,0,0,0,0,0,0,0,3388,4,9,
2024-12-22,南京市,38,0,37,1,4,0,4,32,0,32,1,0,1,0,0,0,0,0,0,10379.03,3,19,
2024-12-22,南通市,31,0,30,1,3,0,3,27,0,27,0,0,0,0,0,0,0,0,0,8703.01,7,11,
2024-12-22,合肥市,30,0,30,0,2,0,2,24,0,24,2,0,2,2,0,2,0,0,0,9420,5,25,259
2024-12-22,宁波市,131,10,109,12,15,2,13,101,7,94,0,0,0,3,1,2,0,0,0,33581.04,12,62,279
2024-12-22,常州市,54,0,53,1,13,0,13,38,0,38,2,0,2,0,0,0,0,0,0,14155.04,6,32,
2024-12-22,徐州市,5,0,5,0,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,1306.01,2,1,
2024-12-22,无锡市,29,0,28,1,6,0,6,22,0,22,0,0,0,0,0,0,0,0,0,7229.01,6,18,
2024-12-22,武汉市,87,0,87,0,12,0,12,69,0,69,0,0,0,6,0,6,0,0,0,24800.03,18,39,837
2024-12-22,温州市,20,1,9,10,0,0,0,10,1,9,0,0,0,0,0,0,0,0,0,3450,3,,
2024-12-22,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,1,,
2024-12-22,苏州市,29,2,26,1,0,0,0,26,1,25,1,0,1,0,0,0,1,1,0,12546,2,,
2024-12-22,金华市,11,0,11,0,1,0,1,10,0,10,0,0,0,0,0,0,0,0,0,2830.01,4,14,
2024-12-23,南京市,50,0,47,3,4,0,4,41,0,41,1,0,1,1,0,1,0,0,0,13864.04,4,16,319
2024-12-23,南通市,26,1,25,0,2,0,2,24,1,23,0,0,0,0,0,0,0,0,0,7225.01,2,15,
2024-12-23,合肥市,26,0,26,0,4,0,4,20,0,20,0,0,0,2,0,2,0,0,0,6469.05,8,18,
2024-12-23,宁波市,122,9,108,5,17,1,16,95,8,87,1,0,1,4,0,4,0,0,0,33795.05,6,53,870
2024-12-23,常州市,63,0,61,2,12,0,12,44,0,44,4,0,4,1,0,1,0,0,0,18065.01,6,37,
2024-12-23,徐州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,917,,2,
2024-12-23,无锡市,38,0,38,0,3,0,3,34,0,34,0,0,0,1,0,1,0,0,0,11336.01,10,13,
2024-12-23,武汉市,80,1,79,0,12,0,12,66,1,65,0,0,0,2,0,2,0,0,0,20672.04,15,46,279
2024-12-23,温州市,19,0,11,8,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3821,3,,
2024-12-23,苏州市,31,0,30,1,0,0,0,27,0,27,0,0,0,1,0,1,2,0,2,15498,1,,
2024-12-23,金华市,20,0,18,2,3,0,3,14,0,14,0,0,0,1,0,1,0,0,0,4963.02,6,11,
2024-12-24,南京市,48,0,43,5,5,0,5,36,0,36,1,0,1,1,0,1,0,0,0,11404.07,10,16,105
2024-12-24,南通市,25,1,22,2,2,0,2,21,1,20,0,0,0,0,0,0,0,0,0,6684,3,12,
2024-12-24,合肥市,29,0,29,0,1,0,1,28,0,28,0,0,0,0,0,0,0,0,0,6834.03,9,22,
2024-12-24,宁波市,117,14,99,4,20,1,19,90,13,77,0,0,0,3,0,3,0,0,0,30081.05,5,48,
2024-12-24,常州市,65,0,65,0,12,0,12,43,0,43,10,0,10,0,0,0,0,0,0,20138.05,7,22,
2024-12-24,徐州市,4,0,4,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,1767,,4,
2024-12-24,无锡市,36,0,36,0,5,0,5,30,0,30,1,0,1,0,0,0,0,0,0,10081,6,23,
2024-12-24,武汉市,65,0,65,0,9,0,9,52,0,52,0,0,0,4,0,4,0,0,0,18830.03,13,22,
2024-12-24,温州市,24,0,7,17,1,0,1,6,0,6,0,0,0,0,0,0,0,0,0,2233,2,,
2024-12-24,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1386,,,
2024-12-24,苏州市,30,0,29,1,0,0,0,26,0,26,2,0,2,1,0,1,0,0,0,12177,2,,
2024-12-24,金华市,20,0,20,0,5,0,5,14,0,14,0,0,0,1,0,1,0,0,0,5062.03,3,12,
2024-12-25,南京市,46,0,42,4,3,0,3,39,0,39,0,0,0,0,0,0,0,0,0,12500,4,19,289
2024-12-25,南通市,31,0,30,1,6,0,6,24,0,24,0,0,0,0,0,0,0,0,0,7930,7,11,
2024-12-25,合肥市,30,0,30,0,4,0,4,22,0,22,2,0,2,2,0,2,0,0,0,8622.02,4,16,
2024-12-25,宁波市,124,10,109,5,19,0,19,99,10,89,0,0,0,1,0,1,0,0,0,31421.1,8,39,159
2024-12-25,常州市,67,0,65,2,11,0,11,48,0,48,6,0,6,0,0,0,0,0,0,19586.02,5,30,319
2024-12-25,徐州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2233,,,
2024-12-25,无锡市,35,0,35,0,3,0,3,32,0,32,0,0,0,0,0,0,0,0,0,9721.01,6,16,289
2024-12-25,武汉市,83,0,83,0,8,0,8,71,0,71,0,0,0,4,0,4,0,0,0,23874.02,19,38,558
2024-12-25,温州市,11,0,7,4,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2493,4,,
2024-12-25,芜湖市,3,0,3,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,747,,,
2024-12-25,苏州市,21,0,18,3,0,0,0,17,0,17,0,0,0,0,0,0,1,0,1,8487,1,,
